input_origin,input_extrapolation,output,len,bins,pred,total-tokens,prompt-tokens,completion-tokens
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt,7,1~9,Output: die ganze Welt die ganze Welt Es ist eine Bühne. die ganze Welt die ganze Welt Es ist eine Bühne. die ganze Welt die ganze Welt Es ist eine Bühne. die ganze Welt,44,105,149
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 4 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk verwaltungsbezirk,4,1~9,Output: Verwaltungsbezirk Verwaltungsbezirk Hallo Welt Verwaltungsbezirk Verwaltungsbezirk,33,107,140
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 8 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus,8,1~9,Output: Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus,30,96,126
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 3 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python daten python python python daten python python python daten,3,1~9,"Output: Python Python Python Daten
Python Python Python Daten
Python Python Python Daten",16,95,111
"Wochentage anzeigen, aber nur Wochenenden, 2 Mal","Wochentage anzeigen, aber nur Wochenenden, 3 Mal",samstag sonntag samstag sonntag samstag sonntag,3,1~9,Output: Samstag Sonntag Samstag Sonntag Samstag Sonntag,14,86,100
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 7 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk,7,1~9,"Output: 
Verwaltungsbezirk 
Verwaltungsbezirk 
Hallo Welt 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk",61,107,168
"Wochentage anzeigen, aber nur Wochenenden, 2 Mal","Wochentage anzeigen, aber nur Wochenenden, 4 Mal",samstag sonntag samstag sonntag samstag sonntag samstag sonntag,4,1~9,Output: Samstag Sonntag Samstag Sonntag Samstag Sonntag Samstag Sonntag,18,86,104
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 5 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk,5,1~9,"Output: 
Verwaltungsbezirk 
Verwaltungsbezirk 
Hallo Welt 
Verwaltungsbezirk 
Verwaltungsbezirk",37,107,144
Eine Wassermelone enthält 7 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,Eine Wassermelone enthält 5 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich,5,1~9,Output: Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich,27,102,129
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 6 Mal.,hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt,6,1~9,Output: Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt,20,83,103
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 4 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo,4,1~9,Output: Hallo Welt Hallo Erde Hallo Universum Hallo Menschen,16,93,109
"Wochentage anzeigen, aber nur Wochenenden, 2 Mal","Wochentage anzeigen, aber nur Wochenenden, 5 Mal",samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag,5,1~9,"Output: 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag 
Samstag Sonntag",27,86,113
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 2 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund wauwau hund,2,1~9,Output: Hund Wauwau Hund,8,101,109
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 3 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund hund,3,1~9,Output: Hund Wauwau Hund Wauwau Hund,13,101,114
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 8 Mal.,hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt,8,1~9,Output: Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt,26,83,109
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 6 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund wauwau hund hund hund,6,1~9,Output: Hund Wauwau Hund Wauwau Hund Wauwau Hund,18,101,119
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 5 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt,5,1~9,Output: die ganze Welt die ganze Welt Es ist eine Bühne. die ganze Welt die ganze Welt Es ist eine Bühne. die ganze Welt,31,105,136
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 4 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python daten python python python python daten python python python python daten,4,1~9,"Output: 
Python Python Python Python Daten
Python Python Python Python Daten
Python Python Python Python Daten",20,95,115
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 2 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus,2,1~9,Output: Katze Maus Katze Maus,10,96,106
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 4 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",4,1~9,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote",54,96,150
"Wochentage anzeigen, aber nur Wochenenden, 2 Mal","Wochentage anzeigen, aber nur Wochenenden, 2 Mal",samstag sonntag samstag sonntag,2,1~9,"Output: 
Samstag Sonntag 
Samstag Sonntag",12,86,98
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk,3,1~9,Output: Verwaltungsbezirk Verwaltungsbezirk Hallo Welt Verwaltungsbezirk,26,107,133
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 7 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo hallo welt hallo hallo welt,7,1~9,Output: Hallo Welt Hallo Erde Hallo Universum Hallo Menschen Hallo Freunde Hallo Leben Hallo Welt,26,93,119
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus katze maus,5,1~9,Output: Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus,22,96,118
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 4 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus,4,1~9,Output: Katze Maus Katze Maus Katze Maus Katze Maus,18,96,114
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 5 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python daten python python python python python daten python python python python python daten,5,1~9,"Output: 
Python Python Python Python Python Daten
Python Python Python Python Python Daten
Python Python Python Python Python Daten",23,95,118
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 5 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",5,1~9,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote",67,96,163
Eine Wassermelone enthält 7 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,Eine Wassermelone enthält 2 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,sie sind köstlich sie sind köstlich,2,1~9,Output: Sie sind köstlich Sie sind köstlich,12,102,114
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 2 Mal.,hallo welt hallo welt,2,1~9,Output: Hallo Welt Hallo Welt,8,83,91
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 8 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python python python python daten python python python python python python python python daten python python python python python python python python daten,8,1~9,"Output: 
Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Python Daten",32,95,127
Eine Wassermelone enthält 7 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,Eine Wassermelone enthält 3 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,sie sind köstlich sie sind köstlich sie sind köstlich,3,1~9,Output: Sie sind köstlich Sie sind köstlich Sie sind köstlich,17,102,119
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 8 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne,8,1~9,Output: die ganze Welt die ganze Welt Es ist eine Bühne. die ganze Welt die ganze Welt Es ist eine Bühne. die ganze Welt die ganze Welt Es ist eine Bühne. die ganze Welt,44,105,149
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 2 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo,2,1~9,Output: Hallo Welt Hallo Erde,9,93,102
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 2 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt,2,1~9,Output: Verwaltungsbezirk Verwaltungsbezirk Hallo Welt,19,107,126
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 7 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund hund hund hund hund hund,7,1~9,Output: Hund Wauwau Hund Wauwau Hund Wauwau Hund Wauwau Hund,23,101,124
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 6 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",6,1~9,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote",80,96,176
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 3 Mal.,hallo welt hallo welt hallo welt,3,1~9,Output: Hallo Welt Hallo Welt Hallo Welt,11,83,94
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 8 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk,8,1~9,"Output: 
Verwaltungsbezirk 
Verwaltungsbezirk 
Hallo Welt 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk 
Verwaltungsbezirk",69,107,176
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 3 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt,3,1~9,Output: die ganze Welt die ganze Welt Es ist eine Bühne. die ganze Welt Es ist eine Bühne.,25,105,130
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo hallo welt,5,1~9,"Output: Hallo Welt, Hallo Erde, Hallo Universum, Hallo Menschen, Hallo Freunde",24,93,117
"Sagen Sie 3 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.","Sagen Sie 6 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.",hungrig hungrig hungrig hungrig hungrig hungrig hippo hippo füttere mich füttere mich füttere mich füttere mich,6,1~9,Output: hungrig hungrig hungrig hungrig hungrig hungrig Hippo Hippo Füttere mich Füttere mich Füttere mich Füttere mich,40,101,141
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 5 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund hund hund hund,5,1~9,Output: Hund Wauwau Hund Wauwau Hund Wauwau Hund Wauwau,22,101,123
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 7 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python python python daten python python python python python python python daten python python python python python python python daten,7,1~9,"Output: 
Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Daten
Python Python Python Python Python Python Python Daten",29,95,124
"Sagen Sie 3 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.","Sagen Sie 3 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.",hungrig hungrig hungrig hippo hippo füttere mich füttere mich füttere mich füttere mich,3,1~9,Output: hungrig hungrig hungrig Hippo Hippo Füttere mich Füttere mich Füttere mich Füttere mich,31,101,132
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 6 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python python daten python python python python python python daten python python python python python python daten,6,1~9,"Output: 
Python Python Python Python Python Python Daten
Python Python Python Python Python Python Daten
Python Python Python Python Python Python Daten",26,95,121
"Wochentage anzeigen, aber nur Wochenenden, 2 Mal","Wochentage anzeigen, aber nur Wochenenden, 6 Mal",samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag,6,1~9,Output: Samstag Sonntag Samstag Sonntag Samstag Sonntag,14,86,100
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 8 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund hund wauwau hund hund hund hund,8,1~9,Output: Hund Wauwau Hund Hund Wauwau Hund Hund Wauwau Hund,20,101,121
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 28 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus,28,25~34,"Output: 
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus
Katze Maus",152,96,248
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 29 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt,29,25~34,"Output: 
die ganze Welt 
die ganze Welt Es ist eine Bühne.
die ganze Welt 
die ganze Welt Es ist eine Bühne.
die ganze Welt 
die ganze Welt Es ist eine Bühne.
die ganze Welt 
die ganze Welt Es ist eine Bühne.
die ganze Welt 
die ganze Welt Es ist eine Bühne.
die ganze Welt 
die ganze Welt Es ist eine Bühne.
die ganze Welt 
die ganze Welt Es ist eine Bühne.
die ganze Welt 
die ganze Welt Es ist eine Bühne.
die ganze Welt 
die ganze Welt Es ist eine Bühne.
die ganze Welt 
die ganze Welt Es ist eine Bühne.
die ganze Welt 
die ganze Welt Es ist eine Bühne.
die ganze Welt 
die ganze Welt Es ist eine Bühne.
die ganze Welt 
die ganze Welt Es ist eine Bühne.
die ganze Welt",188,105,293
