input_origin,input_extrapolation,output,len,bins,pred
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 7 Mal.,hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt,7,1~9,Output: Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt,7,1~9,"Output: die ganze Welt, die ganze Welt Es ist eine Bühne, die ganze Welt, die ganze Welt Es ist eine Bühne, die ganze Welt, die ganze Welt Es ist eine Bühne, die ganze Welt."
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 4 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk verwaltungsbezirk,4,1~9,Output: Verwaltungsbezirk Verwaltungsbezirk Hallo Welt Verwaltungsbezirk Verwaltungsbezirk
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 8 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus,8,1~9,Output: Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 3 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python daten python python python daten python python python daten,3,1~9,Output: Python Python Python Daten Python Python Python Daten Python Python Python Daten
"Wochentage anzeigen, aber nur Wochenenden, 2 Mal","Wochentage anzeigen, aber nur Wochenenden, 3 Mal",samstag sonntag samstag sonntag samstag sonntag,3,1~9,Output: Samstag Sonntag Samstag Sonntag Samstag Sonntag
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 7 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk,7,1~9,Output: Verwaltungsbezirk Verwaltungsbezirk Hallo Welt Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk
"Wochentage anzeigen, aber nur Wochenenden, 2 Mal","Wochentage anzeigen, aber nur Wochenenden, 4 Mal",samstag sonntag samstag sonntag samstag sonntag samstag sonntag,4,1~9,Output: Samstag Sonntag Samstag Sonntag Samstag Sonntag Samstag Sonntag
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 5 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk,5,1~9,Output: Verwaltungsbezirk Verwaltungsbezirk Hallo Welt Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk
Eine Wassermelone enthält 7 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,Eine Wassermelone enthält 5 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich sie sind köstlich,5,1~9,Output: Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich Sie sind köstlich
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 6 Mal.,hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt,6,1~9,Output: Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 4 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo,4,1~9,"Output: Hallo Welt, Hallo, Hallo Welt, Hallo"
"Wochentage anzeigen, aber nur Wochenenden, 2 Mal","Wochentage anzeigen, aber nur Wochenenden, 5 Mal",samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag,5,1~9,Output: Samstag Sonntag Samstag Sonntag Samstag Sonntag Samstag Sonntag Samstag Sonntag
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 2 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund wauwau hund,2,1~9,Output: Hund Wauwau Hund
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 3 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund hund,3,1~9,Output: Hund Wauwau Hund Wauwau Hund
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 8 Mal.,hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt hallo welt,8,1~9,Output: Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt Hallo Welt
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 6 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund wauwau hund hund hund,6,1~9,Output: Hund Wauwau Hund Wauwau Hund Wauwau Hund Wauwau Hund Wauwau Hund
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 5 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt,5,1~9,"Output: die ganze Welt, die ganze Welt Es ist eine Bühne, die ganze Welt, die ganze Welt Es ist eine Bühne, die ganze Welt"
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 4 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python daten python python python python daten python python python python daten,4,1~9,Output: Python Python Python Python Daten Python Python Python Python Daten Python Python Python Python Daten
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 2 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus,2,1~9,Output: Katze Maus Katze Maus
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 4 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",4,1~9,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote"
"Wochentage anzeigen, aber nur Wochenenden, 2 Mal","Wochentage anzeigen, aber nur Wochenenden, 2 Mal",samstag sonntag samstag sonntag,2,1~9,Output: Samstag Sonntag Samstag Sonntag
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk,3,1~9,Output: Verwaltungsbezirk Verwaltungsbezirk Hallo Welt Verwaltungsbezirk
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 7 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo hallo welt hallo hallo welt,7,1~9,"Output: Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt"
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus katze maus,5,1~9,Output: Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 4 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus,4,1~9,Output: Katze Maus Katze Maus Katze Maus Katze Maus
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 5 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python daten python python python python python daten python python python python python daten,5,1~9,Output: Python Python Python Python Python Daten Python Python Python Python Python Daten Python Python Python Python Python Daten
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 5 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",5,1~9,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote"
Eine Wassermelone enthält 7 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,Eine Wassermelone enthält 2 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,sie sind köstlich sie sind köstlich,2,1~9,Output: Sie sind köstlich. Sie sind köstlich.
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 2 Mal.,hallo welt hallo welt,2,1~9,Output: Hallo Welt Hallo Welt
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 8 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python python python python daten python python python python python python python python daten python python python python python python python python daten,8,1~9,Output: Python Python Python Python Python Python Python Python Daten Python Python Python Python Python Python Python Python Daten Python Python Python Python Python Python Python Python Daten
Eine Wassermelone enthält 7 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,Eine Wassermelone enthält 3 Samen. Wiederholen Sie „Sie sind köstlich“ einmal für jeden Samen.,sie sind köstlich sie sind köstlich sie sind köstlich,3,1~9,Output: Sie sind köstlich Sie sind köstlich Sie sind köstlich
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 8 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne die ganze welt die ganze welt es ist eine bühne,8,1~9,"Output: die ganze Welt, die ganze Welt Es ist eine Bühne, die ganze Welt, die ganze Welt Es ist eine Bühne, die ganze Welt, die ganze Welt Es ist eine Bühne, die ganze Welt, die ganze Welt Es ist eine Bühne."
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 2 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo,2,1~9,Output: Hallo Hallo
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 2 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt,2,1~9,Output: Verwaltungsbezirk Verwaltungsbezirk Hallo Welt
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 7 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund hund hund hund hund hund,7,1~9,Output: Hund Wauwau Hund Wauwau Hund Wauwau Hund Wauwau Hund Wauwau Hund Wauwau Hund
"Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 2 mal","Wiederholen Sie „Ganze Note, Viertelnote, Viertelnote“ 6 mal","ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote ganze note, viertelnote, viertelnote",6,1~9,"Output: Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote Ganze Note, Viertelnote, Viertelnote"
Wiederhole „Hallo Welt“ 5 Mal.,Wiederhole „Hallo Welt“ 3 Mal.,hallo welt hallo welt hallo welt,3,1~9,Output: Hallo Welt Hallo Welt Hallo Welt
Wiederholen Sie den Satz „Verwaltungsbezirk“ 3 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,Wiederholen Sie den Satz „Verwaltungsbezirk“ 8 mal und sagen Sie nach dem zweiten Mal den Satz „Hallo Welt“.,verwaltungsbezirk verwaltungsbezirk hallo welt verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk verwaltungsbezirk,8,1~9,Output: Verwaltungsbezirk Verwaltungsbezirk Hallo Welt Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk Verwaltungsbezirk
Wiederholen Sie „die ganze Welt“ 7 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,Wiederholen Sie „die ganze Welt“ 3 Mal und fügen Sie jedes zweite Mal hinzu: „Es ist eine Bühne.“,die ganze welt die ganze welt es ist eine bühne die ganze welt,3,1~9,"Output: die ganze Welt, die ganze Welt Es ist eine Bühne, die ganze Welt"
"Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.","Sagen Sie 5 mal „Hallo Welt“, aber sagen Sie nicht jedes Mal „Welt“.",hallo welt hallo hallo welt hallo hallo welt,5,1~9,"Output: Hallo Welt, Hallo, Hallo Welt, Hallo, Hallo Welt"
"Sagen Sie 3 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.","Sagen Sie 6 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.",hungrig hungrig hungrig hungrig hungrig hungrig hippo hippo füttere mich füttere mich füttere mich füttere mich,6,1~9,Output: hungrig hungrig hungrig hungrig hungrig hungrig Hippo Hippo Füttere mich Füttere mich Füttere mich Füttere mich
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 5 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund hund hund hund,5,1~9,Output: Hund Wauwau Hund Wauwau Hund Wauwau Hund Wauwau Hund
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 7 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python python python daten python python python python python python python daten python python python python python python python daten,7,1~9,Output: Python Python Python Python Python Python Python Daten Python Python Python Python Python Python Python Daten Python Python Python Python Python Python Python Daten
"Sagen Sie 3 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.","Sagen Sie 3 mal „hungrig“, dann zweimal „Hippo“ und dann viermal „Füttere mich“.",hungrig hungrig hungrig hippo hippo füttere mich füttere mich füttere mich füttere mich,3,1~9,Output: hungrig hungrig hungrig Hippo Hippo Füttere mich Füttere mich Füttere mich Füttere mich
Sagen Sie 2 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,Sagen Sie 6 mal „Python“ und einmal „Daten“ und wiederholen Sie alles dreimal,python python python python python python daten python python python python python python daten python python python python python python daten,6,1~9,Output: Python Python Python Python Python Python Daten Python Python Python Python Python Python Daten Python Python Python Python Python Python Daten
"Wochentage anzeigen, aber nur Wochenenden, 2 Mal","Wochentage anzeigen, aber nur Wochenenden, 6 Mal",samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag samstag sonntag,6,1~9,Output: Samstag Sonntag Samstag Sonntag Samstag Sonntag Samstag Sonntag Samstag Sonntag Samstag Sonntag
"Wiederholen Sie das Wort „Hund“ 4 Mal, sagen Sie aber auch zwischendurch „Wauwau“.","Wiederholen Sie das Wort „Hund“ 8 Mal, sagen Sie aber auch zwischendurch „Wauwau“.",hund hund hund hund wauwau hund hund hund hund,8,1~9,Output: Hund Wauwau Hund Wauwau Hund Wauwau Hund Wauwau Hund
Wiederholen Sie „Katze“ 5 mal. Sagen Sie nach jedem Mal auch „Maus“,Wiederholen Sie „Katze“ 28 mal. Sagen Sie nach jedem Mal auch „Maus“,katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus katze maus,28,25~34,Output: Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze Maus Katze
